ID_PRODUTO,DATA_EVENTO,CATEGORIA,PRECO,FLAG_PROMOCAO,VENDAS_UNIDADES,DEMANDA_UNIDADES,VENDAS_PERDIDAS,ESTOQUE_INICIO_DIA,ESTOQUE_FIM_DIA,PEDIDO_REPOSICAO,LEAD_TIME_DIAS,ESTOQUE_SEGURANCA,PONTO_REPOSICAO,DIA_SEMANA,MES
1002,2024-03-19,Eletronicos,60.31,0,12,12,0,76,64,0,7,26,51,1,3
1003,2024-03-19,Infantil,66.21,0,12,12,0,49,37,0,7,11,57,1,3
1004,2024-03-19,Eletronicos,21.45,0,6,6,0,44,38,0,7,19,58,1,3
1005,2024-03-19,Esporte,33.75,1,17,17,0,97,80,0,5,13,54,1,3
1006,2024-03-19,Infantil,191.12,0,5,5,0,97,92,0,4,11,47,1,3
1007,2024-03-19,Eletronicos,22.98,1,19,19,0,52,33,0,5,24,59,1,3
1008,2024-03-19,Esporte,181.01,0,8,8,0,88,80,0,6,19,55,1,3
1009,2024-03-19,Casa,66.81,0,15,18,3,15,0,0,6,14,55,1,3
1010,2024-03-19,Casa,185.02,0,5,5,0,33,28,0,6,21,46,1,3
1011,2024-03-19,Beleza,50.4,0,17,17,0,64,47,104,5,19,57,1,3
1012,2024-03-19,Eletronicos,22.24,0,10,10,0,35,25,0,5,26,42,1,3
1013,2024-03-19,Eletronicos,82.69,0,6,6,0,68,62,0,7,27,35,1,3
1014,2024-03-19,Beleza,144.66,0,0,14,14,0,0,0,5,12,49,1,3
1015,2024-03-19,Esporte,28.69,1,8,8,0,64,56,0,3,13,43,1,3
1016,2024-03-19,Esporte,32.87,0,13,13,0,126,113,0,2,28,48,1,3
1017,2024-03-19,Eletronicos,22.86,0,8,8,0,97,89,0,3,16,52,1,3
1018,2024-03-19,Casa,44.93,1,12,12,0,86,74,0,7,17,58,1,3
1019,2024-03-19,Esporte,104.0,0,8,8,0,73,65,0,3,25,55,1,3
1020,2024-03-19,Eletronicos,131.15,1,26,26,0,50,24,114,4,24,40,1,3
1021,2024-03-19,Casa,24.59,0,11,11,0,69,58,0,2,25,47,1,3
1022,2024-03-19,Eletronicos,83.7,0,6,6,0,55,49,0,5,23,37,1,3
1023,2024-03-19,Beleza,147.38,0,14,14,0,45,31,0,5,13,52,1,3
1024,2024-03-19,Infantil,75.25,0,5,5,0,96,91,0,5,19,44,1,3
1000,2024-03-20,Eletronicos,148.79,1,25,25,0,96,71,0,6,23,46,2,3
1001,2024-03-20,Infantil,77.77,0,4,4,0,57,53,117,6,25,53,2,3
1002,2024-03-20,Eletronicos,56.5,0,10,10,0,64,54,0,7,26,51,2,3
1003,2024-03-20,Infantil,61.41,0,13,13,0,37,24,0,7,11,57,2,3
1004,2024-03-20,Eletronicos,21.54,0,8,8,0,38,30,0,7,19,58,2,3
1005,2024-03-20,Esporte,33.19,0,17,17,0,80,63,0,5,13,54,2,3
1006,2024-03-20,Infantil,189.69,0,5,5,0,92,87,0,4,11,47,2,3
1007,2024-03-20,Eletronicos,23.95,0,16,16,0,33,17,0,5,24,59,2,3
1008,2024-03-20,Esporte,175.29,0,8,8,0,80,72,0,6,19,55,2,3
1009,2024-03-20,Casa,67.18,0,0,15,15,0,0,0,6,14,55,2,3
1010,2024-03-20,Casa,194.51,0,4,4,0,28,24,0,6,21,46,2,3
1011,2024-03-20,Beleza,48.18,0,17,17,0,47,30,0,5,19,57,2,3
1012,2024-03-20,Eletronicos,21.49,0,11,11,0,25,14,0,5,26,42,2,3
1013,2024-03-20,Eletronicos,84.37,0,3,3,0,62,59,0,7,27,35,2,3
1014,2024-03-20,Beleza,141.16,0,14,14,0,100,86,0,5,12,49,2,3
1015,2024-03-20,Esporte,27.71,0,5,5,0,56,51,0,3,13,43,2,3
1016,2024-03-20,Esporte,30.66,0,12,12,0,113,101,0,2,28,48,2,3
1017,2024-03-20,Eletronicos,24.47,0,8,8,0,89,81,0,3,16,52,2,3
1018,2024-03-20,Casa,44.52,1,15,15,0,74,59,0,7,17,58,2,3
1019,2024-03-20,Esporte,104.0,0,9,9,0,65,56,0,3,25,55,2,3
1020,2024-03-20,Eletronicos,134.8,0,12,12,0,24,12,0,4,24,40,2,3
1021,2024-03-20,Casa,24.48,0,8,8,0,58,50,0,2,25,47,2,3
1022,2024-03-20,Eletronicos,87.52,0,4,4,0,49,45,0,5,23,37,2,3
1023,2024-03-20,Beleza,143.32,0,13,13,0,31,18,0,5,13,52,2,3
1024,2024-03-20,Infantil,78.57,1,6,6,0,91,85,0,5,19,44,2,3
1000,2024-03-21,Eletronicos,158.19,0,16,16,0,71,55,0,6,23,46,3,3
1001,2024-03-21,Infantil,76.72,0,5,5,0,53,48,0,6,25,53,3,3
1002,2024-03-21,Eletronicos,60.22,1,12,12,0,54,42,94,7,26,51,3,3
1003,2024-03-21,Infantil,60.92,0,10,10,0,24,14,0,7,11,57,3,3
1004,2024-03-21,Eletronicos,20.03,0,7,7,0,30,23,0,7,19,58,3,3
1005,2024-03-21,Esporte,33.27,0,12,12,0,63,51,111,5,13,54,3,3
1006,2024-03-21,Infantil,183.37,0,6,6,0,87,81,0,4,11,47,3,3
1007,2024-03-21,Eletronicos,24.01,0,15,15,0,17,2,0,5,24,59,3,3
1008,2024-03-21,Esporte,172.78,0,9,9,0,72,63,0,6,19,55,3,3
1009,2024-03-21,Casa,67.97,1,0,27,27,0,0,0,6,14,55,3,3
1010,2024-03-21,Casa,179.9,0,6,6,0,24,18,0,6,21,46,3,3
1011,2024-03-21,Beleza,51.02,0,15,15,0,30,15,0,5,19,57,3,3
1012,2024-03-21,Eletronicos,23.04,1,13,13,0,14,1,0,5,26,42,3,3
1013,2024-03-21,Eletronicos,81.0,0,5,5,0,59,54,0,7,27,35,3,3
1014,2024-03-21,Beleza,144.56,0,14,14,0,86,72,0,5,12,49,3,3
1015,2024-03-21,Esporte,28.46,0,5,5,0,51,46,0,3,13,43,3,3
1016,2024-03-21,Esporte,31.11,0,11,11,0,101,90,0,2,28,48,3,3
1017,2024-03-21,Eletronicos,23.66,0,7,7,0,81,74,0,3,16,52,3,3
1018,2024-03-21,Casa,43.4,0,8,8,0,59,51,100,7,17,58,3,3
1019,2024-03-21,Esporte,101.13,1,14,14,0,56,42,97,3,25,55,3,3
1020,2024-03-21,Eletronicos,132.02,0,10,10,0,12,2,0,4,24,40,3,3
1021,2024-03-21,Casa,25.27,0,12,12,0,50,38,113,2,25,47,3,3
1022,2024-03-21,Eletronicos,85.93,0,4,4,0,45,41,0,5,23,37,3,3
1023,2024-03-21,Beleza,150.54,0,11,11,0,18,7,0,5,13,52,3,3
1024,2024-03-21,Infantil,74.71,0,3,3,0,85,82,0,5,19,44,3,3
1000,2024-03-22,Eletronicos,157.34,0,14,14,0,55,41,96,6,23,46,4,3
1001,2024-03-22,Infantil,70.35,0,6,6,0,48,42,0,6,25,53,4,3
1002,2024-03-22,Eletronicos,57.23,0,10,10,0,42,32,0,7,26,51,4,3
1003,2024-03-22,Infantil,64.47,1,14,17,3,14,0,0,7,11,57,4,3
1004,2024-03-22,Eletronicos,20.58,1,10,10,0,23,13,0,7,19,58,4,3
1005,2024-03-22,Esporte,33.38,1,22,22,0,51,29,0,5,13,54,4,3
1006,2024-03-22,Infantil,181.68,1,9,9,0,81,72,0,4,11,47,4,3
1007,2024-03-22,Eletronicos,23.63,0,2,15,13,2,0,0,5,24,59,4,3
1008,2024-03-22,Esporte,181.08,0,8,8,0,63,55,121,6,19,55,4,3
1009,2024-03-22,Casa,67.63,1,28,28,0,70,42,70,6,14,55,4,3
1010,2024-03-22,Casa,197.94,0,6,6,0,118,112,0,6,21,46,4,3
1011,2024-03-22,Beleza,48.69,0,14,14,0,15,1,0,5,19,57,4,3
1012,2024-03-22,Eletronicos,24.47,1,1,19,18,1,0,0,5,26,42,4,3
1013,2024-03-22,Eletronicos,84.72,0,7,7,0,54,47,0,7,27,35,4,3
1014,2024-03-22,Beleza,140.54,0,11,11,0,72,61,0,5,12,49,4,3
1015,2024-03-22,Esporte,28.22,1,9,9,0,46,37,71,3,13,43,4,3
1016,2024-03-22,Esporte,33.01,0,8,8,0,90,82,0,2,28,48,4,3
1017,2024-03-22,Eletronicos,23.56,0,11,11,0,74,63,0,3,16,52,4,3
1018,2024-03-22,Casa,44.99,0,6,6,0,51,45,0,7,17,58,4,3
1019,2024-03-22,Esporte,104.0,0,9,9,0,42,33,0,3,25,55,4,3
1020,2024-03-22,Eletronicos,130.75,0,2,10,8,2,0,0,4,24,40,4,3
1021,2024-03-22,Casa,22.79,0,10,10,0,38,28,0,2,25,47,4,3
1022,2024-03-22,Eletronicos,86.65,0,3,3,0,41,38,0,5,23,37,4,3
1023,2024-03-22,Beleza,148.62,1,7,18,11,7,0,0,5,13,52,4,3
1024,2024-03-22,Infantil,75.65,0,4,4,0,82,78,0,5,19,44,4,3
1000,2024-03-23,Eletronicos,161.45,0,12,12,0,41,29,0,6,23,46,5,3
1001,2024-03-23,Infantil,76.88,1,9,9,0,42,33,0,6,25,53,5,3
1002,2024-03-23,Eletronicos,60.38,0,9,9,0,32,23,0,7,26,51,5,3
1003,2024-03-23,Infantil,61.49,1,0,15,15,0,0,0,7,11,57,5,3
1004,2024-03-23,Eletronicos,20.49,0,7,7,0,124,117,0,7,19,58,5,3
1005,2024-03-23,Esporte,32.8,0,10,10,0,29,19,0,5,13,54,5,3
1006,2024-03-23,Infantil,183.27,1,7,7,0,72,65,0,4,11,47,5,3
1007,2024-03-23,Eletronicos,24.02,1,17,17,0,96,79,0,5,24,59,5,3
1008,2024-03-23,Esporte,184.3,0,5,5,0,55,50,0,6,19,55,5,3
1009,2024-03-23,Casa,68.33,0,13,13,0,42,29,0,6,14,55,5,3
1010,2024-03-23,Casa,191.4,0,5,5,0,112,107,0,6,21,46,5,3
1011,2024-03-23,Beleza,51.93,1,1,20,19,1,0,0,5,19,57,5,3
1012,2024-03-23,Eletronicos,21.41,0,8,8,0,106,98,0,5,26,42,5,3
1013,2024-03-23,Eletronicos,81.98,0,4,4,0,47,43,0,7,27,35,5,3
1014,2024-03-23,Beleza,142.1,0,10,10,0,61,51,0,5,12,49,5,3
1015,2024-03-23,Esporte,28.72,0,3,3,0,37,34,0,3,13,43,5,3
1016,2024-03-23,Esporte,31.29,0,12,12,0,82,70,0,2,28,48,5,3
1017,2024-03-23,Eletronicos,23.55,0,6,6,0,63,57,0,3,16,52,5,3
1018,2024-03-23,Casa,44.83,0,6,6,0,45,39,0,7,17,58,5,3
1019,2024-03-23,Esporte,109.96,0,4,4,0,33,29,0,3,25,55,5,3
1020,2024-03-23,Eletronicos,130.8,0,10,10,0,114,104,0,4,24,40,5,3
1021,2024-03-23,Casa,23.53,0,11,11,0,141,130,0,2,25,47,5,3
1022,2024-03-23,Eletronicos,88.17,0,6,6,0,38,32,116,5,23,37,5,3
1023,2024-03-23,Beleza,142.04,0,8,8,0,76,68,0,5,13,52,5,3
1024,2024-03-23,Infantil,75.56,0,4,4,0,78,74,0,5,19,44,5,3
1000,2024-03-24,Eletronicos,164.74,0,8,8,0,29,21,0,6,23,46,6,3
1001,2024-03-24,Infantil,76.04,0,6,6,0,33,27,0,6,25,53,6,3
1002,2024-03-24,Eletronicos,62.16,0,8,8,0,23,15,0,7,26,51,6,3
1003,2024-03-24,Infantil,61.45,0,0,10,10,0,0,0,7,11,57,6,3
1004,2024-03-24,Eletronicos,20.87,0,5,5,0,117,112,0,7,19,58,6,3
1005,2024-03-24,Esporte,33.89,1,18,18,0,19,1,0,5,13,54,6,3
1006,2024-03-24,Infantil,184.62,0,4,4,0,65,61,0,4,11,47,6,3
1007,2024-03-24,Eletronicos,22.03,0,12,12,0,79,67,0,5,24,59,6,3
1008,2024-03-24,Esporte,173.94,0,7,7,0,50,43,0,6,19,55,6,3
1009,2024-03-24,Casa,67.76,0,12,12,0,29,17,0,6,14,55,6,3
1010,2024-03-24,Casa,184.15,0,7,7,0,107,100,0,6,21,46,6,3
1011,2024-03-24,Beleza,49.99,0,13,13,0,104,91,0,5,19,57,6,3
1012,2024-03-24,Eletronicos,22.09,0,6,6,0,98,92,0,5,26,42,6,3
1013,2024-03-24,Eletronicos,81.53,0,4,4,0,43,39,0,7,27,35,6,3
1014,2024-03-24,Beleza,147.35,0,9,9,0,51,42,100,5,12,49,6,3
1015,2024-03-24,Esporte,27.45,1,7,7,0,34,27,0,3,13,43,6,3
1016,2024-03-24,Esporte,29.81,0,7,7,0,70,63,0,2,28,48,6,3
1017,2024-03-24,Eletronicos,23.03,0,5,5,0,57,52,108,3,16,52,6,3
1018,2024-03-24,Casa,45.56,0,6,6,0,39,33,0,7,17,58,6,3
1019,2024-03-24,Esporte,102.18,0,4,4,0,126,122,0,3,25,55,6,3
1020,2024-03-24,Eletronicos,134.13,0,13,13,0,104,91,0,4,24,40,6,3
1021,2024-03-24,Casa,23.56,0,10,10,0,130,120,0,2,25,47,6,3
1022,2024-03-24,Eletronicos,88.02,0,3,3,0,32,29,0,5,23,37,6,3
1023,2024-03-24,Beleza,145.98,0,10,10,0,68,58,0,5,13,52,6,3
1024,2024-03-24,Infantil,72.61,0,4,4,0,74,70,0,5,19,44,6,3
1000,2024-03-25,Eletronicos,145.57,0,17,17,0,21,4,0,6,23,46,0,3
1001,2024-03-25,Infantil,74.88,0,7,7,0,27,20,0,6,25,53,0,3
1002,2024-03-25,Eletronicos,57.81,0,10,10,0,15,5,0,7,26,51,0,3
1003,2024-03-25,Infantil,61.68,1,23,23,0,120,97,0,7,11,57,0,3
1004,2024-03-25,Eletronicos,20.6,0,8,8,0,112,104,0,7,19,58,0,3
1005,2024-03-25,Esporte,32.54,0,1,18,17,1,0,0,5,13,54,0,3
1006,2024-03-25,Infantil,197.93,0,7,7,0,61,54,0,4,11,47,0,3
1007,2024-03-25,Eletronicos,22.51,0,20,20,0,67,47,96,5,24,59,0,3
1008,2024-03-25,Esporte,179.24,0,11,11,0,43,32,0,6,19,55,0,3
1009,2024-03-25,Casa,64.85,0,17,18,1,17,0,0,6,14,55,0,3
1010,2024-03-25,Casa,179.32,0,8,8,0,100,92,0,6,21,46,0,3
1011,2024-03-25,Beleza,48.04,0,13,13,0,91,78,0,5,19,57,0,3
1012,2024-03-25,Eletronicos,22.24,0,14,14,0,92,78,0,5,26,42,0,3
1013,2024-03-25,Eletronicos,84.25,1,9,9,0,39,30,84,7,27,35,0,3
1014,2024-03-25,Beleza,145.39,0,16,16,0,42,26,0,5,12,49,0,3
1015,2024-03-25,Esporte,28.89,0,5,5,0,98,93,0,3,13,43,0,3
1016,2024-03-25,Esporte,30.41,0,13,13,0,63,50,0,2,28,48,0,3
1017,2024-03-25,Eletronicos,22.66,0,12,12,0,52,40,0,3,16,52,0,3
1018,2024-03-25,Casa,45.15,1,19,19,0,33,14,0,7,17,58,0,3
1019,2024-03-25,Esporte,99.73,0,8,8,0,122,114,0,3,25,55,0,3
1020,2024-03-25,Eletronicos,125.6,0,13,13,0,91,78,0,4,24,40,0,3
1021,2024-03-25,Casa,24.38,1,21,21,0,120,99,0,2,25,47,0,3
1022,2024-03-25,Eletronicos,84.12,0,6,6,0,29,23,0,5,23,37,0,3
1023,2024-03-25,Beleza,137.01,1,29,29,0,58,29,76,5,13,52,0,3
1024,2024-03-25,Infantil,76.98,1,7,7,0,70,63,0,5,19,44,0,3
1000,2024-03-26,Eletronicos,151.1,0,4,15,11,4,0,0,6,23,46,1,3
1001,2024-03-26,Infantil,75.09,0,8,8,0,137,129,0,6,25,53,1,3
1002,2024-03-26,Eletronicos,62.76,0,5,11,6,5,0,0,7,26,51,1,3
1003,2024-03-26,Infantil,61.0,0,19,19,0,97,78,0,7,11,57,1,3
1004,2024-03-26,Eletronicos,21.2,0,7,7,0,104,97,0,7,19,58,1,3
1005,2024-03-26,Esporte,33.67,0,17,17,0,111,94,0,5,13,54,1,3
1006,2024-03-26,Infantil,188.65,1,13,13,0,54,41,118,4,11,47,1,3
1007,2024-03-26,Eletronicos,22.74,0,19,19,0,47,28,0,5,24,59,1,3
1008,2024-03-26,Esporte,174.18,0,11,11,0,32,21,0,6,19,55,1,3
1009,2024-03-26,Casa,64.65,0,0,15,15,0,0,0,6,14,55,1,3
1010,2024-03-26,Casa,188.76,0,6,6,0,92,86,0,6,21,46,1,3
1011,2024-03-26,Beleza,49.86,1,23,23,0,78,55,104,5,19,57,1,3
1012,2024-03-26,Eletronicos,21.33,0,12,12,0,78,66,0,5,26,42,1,3
1013,2024-03-26,Eletronicos,79.28,1,9,9,0,30,21,0,7,27,35,1,3
1014,2024-03-26,Beleza,139.1,0,17,17,0,26,9,0,5,12,49,1,3
1015,2024-03-26,Esporte,28.14,0,6,6,0,93,87,0,3,13,43,1,3
1016,2024-03-26,Esporte,30.11,0,16,16,0,50,34,127,2,28,48,1,3
1017,2024-03-26,Eletronicos,24.02,0,8,8,0,40,32,0,3,16,52,1,3
1018,2024-03-26,Casa,44.84,1,14,14,0,14,0,0,7,17,58,1,3
1019,2024-03-26,Esporte,100.04,0,10,10,0,114,104,0,3,25,55,1,3
1020,2024-03-26,Eletronicos,129.44,0,13,13,0,78,65,0,4,24,40,1,3
1021,2024-03-26,Casa,23.83,0,10,10,0,99,89,0,2,25,47,1,3
1022,2024-03-26,Eletronicos,85.95,0,4,4,0,23,19,0,5,23,37,1,3
1023,2024-03-26,Beleza,144.4,1,20,20,0,29,9,0,5,13,52,1,3
1024,2024-03-26,Infantil,74.05,0,4,4,0,63,59,0,5,19,44,1,3
1000,2024-03-27,Eletronicos,152.52,0,0,12,12,0,0,0,6,23,46,2,3
1001,2024-03-27,Infantil,74.91,0,8,8,0,129,121,0,6,25,53,2,3
1002,2024-03-27,Eletronicos,63.01,0,0,12,12,0,0,0,7,26,51,2,3
1003,2024-03-27,Infantil,62.51,0,15,15,0,78,63,0,7,11,57,2,3
1004,2024-03-27,Eletronicos,19.6,0,8,8,0,97,89,0,7,19,58,2,3
1005,2024-03-27,Esporte,32.47,1,18,18,0,94,76,0,5,13,54,2,3
1006,2024-03-27,Infantil,189.77,1,9,9,0,41,32,0,4,11,47,2,3
1007,2024-03-27,Eletronicos,22.68,1,27,27,0,28,1,0,5,24,59,2,3
1008,2024-03-27,Esporte,180.13,1,11,11,0,21,10,0,6,19,55,2,3
1009,2024-03-27,Casa,63.2,0,0,16,16,0,0,0,6,14,55,2,3
1010,2024-03-27,Casa,180.93,1,8,8,0,86,78,0,6,21,46,2,3
1011,2024-03-27,Beleza,47.06,0,16,16,0,55,39,0,5,19,57,2,3
1012,2024-03-27,Eletronicos,21.85,0,12,12,0,66,54,0,5,26,42,2,3
1013,2024-03-27,Eletronicos,79.3,0,6,6,0,21,15,0,7,27,35,2,3
1014,2024-03-27,Beleza,144.26,0,9,14,5,9,0,0,5,12,49,2,3
1015,2024-03-27,Esporte,28.44,0,6,6,0,87,81,0,3,13,43,2,3
1016,2024-03-27,Esporte,30.45,0,14,14,0,34,20,0,2,28,48,2,3
1017,2024-03-27,Eletronicos,22.3,0,11,11,0,140,129,0,3,16,52,2,3
1018,2024-03-27,Casa,43.53,1,0,15,15,0,0,0,7,17,58,2,3
1019,2024-03-27,Esporte,106.77,1,17,17,0,104,87,0,3,25,55,2,3
1020,2024-03-27,Eletronicos,134.25,0,17,17,0,65,48,0,4,24,40,2,3
1021,2024-03-27,Casa,23.99,0,9,9,0,89,80,0,2,25,47,2,3
1022,2024-03-27,Eletronicos,85.67,0,5,5,0,19,14,0,5,23,37,2,3
1023,2024-03-27,Beleza,142.3,0,9,11,2,9,0,0,5,13,52,2,3
1024,2024-03-27,Infantil,74.92,0,7,7,0,59,52,0,5,19,44,2,3
1000,2024-03-28,Eletronicos,163.37,1,32,32,0,96,64,0,6,23,46,3,3
1001,2024-03-28,Infantil,76.56,0,6,6,0,121,115,0,6,25,53,3,3
1002,2024-03-28,Eletronicos,60.67,0,10,10,0,94,84,0,7,26,51,3,3
1003,2024-03-28,Infantil,62.84,0,15,15,0,63,48,120,7,11,57,3,3
1004,2024-03-28,Eletronicos,20.88,0,8,8,0,89,81,0,7,19,58,3,3
1005,2024-03-28,Esporte,34.08,0,14,14,0,76,62,0,5,13,54,3,3
1006,2024-03-28,Infantil,191.97,0,6,6,0,32,26,0,4,11,47,3,3
1007,2024-03-28,Eletronicos,23.58,0,1,18,17,1,0,0,5,24,59,3,3
1008,2024-03-28,Esporte,172.9,0,9,9,0,131,122,0,6,19,55,3,3
1009,2024-03-28,Casa,70.18,0,17,17,0,70,53,70,6,14,55,3,3
1010,2024-03-28,Casa,182.63,0,6,6,0,78,72,0,6,21,46,3,3
1011,2024-03-28,Beleza,49.68,0,20,20,0,39,19,0,5,19,57,3,3
1012,2024-03-28,Eletronicos,22.13,1,17,17,0,54,37,106,5,26,42,3,3
1013,2024-03-28,Eletronicos,82.6,0,4,4,0,15,11,0,7,27,35,3,3
1014,2024-03-28,Beleza,144.73,0,0,18,18,0,0,0,5,12,49,3,3
1015,2024-03-28,Esporte,28.06,1,7,7,0,81,74,0,3,13,43,3,3
1016,2024-03-28,Esporte,31.29,0,16,16,0,147,131,0,2,28,48,3,3
1017,2024-03-28,Eletronicos,22.65,1,12,12,0,129,117,0,3,16,52,3,3
1018,2024-03-28,Casa,43.44,0,10,10,0,100,90,0,7,17,58,3,3
1019,2024-03-28,Esporte,100.48,0,9,9,0,87,78,0,3,25,55,3,3
1020,2024-03-28,Eletronicos,133.04,0,13,13,0,48,35,114,4,24,40,3,3
1021,2024-03-28,Casa,23.19,1,16,16,0,80,64,0,2,25,47,3,3
1022,2024-03-28,Eletronicos,88.02,1,7,7,0,130,123,0,5,23,37,3,3
1023,2024-03-28,Beleza,146.67,0,0,15,15,0,0,0,5,13,52,3,3
1024,2024-03-28,Infantil,73.66,0,3,3,0,52,49,0,5,19,44,3,3
1000,2024-03-29,Eletronicos,150.43,0,19,19,0,64,45,96,6,23,46,4,3
1001,2024-03-29,Infantil,78.11,1,9,9,0,115,106,0,6,25,53,4,3
1002,2024-03-29,Eletronicos,57.17,0,13,13,0,84,71,0,7,26,51,4,3
1003,2024-03-29,Infantil,64.52,1,19,19,0,48,29,0,7,11,57,4,3
1004,2024-03-29,Eletronicos,20.52,0,10,10,0,81,71,0,7,19,58,4,3
1005,2024-03-29,Esporte,32.14,0,18,18,0,62,44,111,5,13,54,4,3
1006,2024-03-29,Infantil,193.9,0,8,8,0,26,18,0,4,11,47,4,3
1007,2024-03-29,Eletronicos,23.59,0,0,19,19,0,0,0,5,24,59,4,3
1008,2024-03-29,Esporte,181.17,1,8,8,0,122,114,0,6,19,55,4,3
1009,2024-03-29,Casa,66.86,1,28,28,0,53,25,0,6,14,55,4,3
1010,2024-03-29,Casa,181.68,1,7,7,0,72,65,0,6,21,46,4,3
1011,2024-03-29,Beleza,49.68,0,19,22,3,19,0,0,5,19,57,4,3
1012,2024-03-29,Eletronicos,22.19,0,12,12,0,37,25,0,5,26,42,4,3
1013,2024-03-29,Eletronicos,81.92,0,4,4,0,11,7,0,7,27,35,4,3
1014,2024-03-29,Beleza,140.66,0,16,16,0,100,84,0,5,12,49,4,3
1015,2024-03-29,Esporte,27.91,0,7,7,0,74,67,0,3,13,43,4,3
1016,2024-03-29,Esporte,30.99,0,16,16,0,131,115,0,2,28,48,4,3
1017,2024-03-29,Eletronicos,22.91,0,10,10,0,117,107,0,3,16,52,4,3
1018,2024-03-29,Casa,43.1,1,16,16,0,90,74,0,7,17,58,4,3
1019,2024-03-29,Esporte,105.67,0,9,9,0,78,69,0,3,25,55,4,3
1020,2024-03-29,Eletronicos,129.74,0,11,11,0,35,24,0,4,24,40,4,3
1021,2024-03-29,Casa,23.11,0,11,11,0,64,53,0,2,25,47,4,3
1022,2024-03-29,Eletronicos,84.57,0,8,8,0,123,115,0,5,23,37,4,3
1023,2024-03-29,Beleza,144.56,0,0,15,15,0,0,0,5,13,52,4,3
1024,2024-03-29,Infantil,68.78,0,6,6,0,49,43,107,5,19,44,4,3
1000,2024-03-30,Eletronicos,149.16,0,11,11,0,45,34,0,6,23,46,5,3
1001,2024-03-30,Infantil,76.09,0,5,5,0,106,101,0,6,25,53,5,3
1002,2024-03-30,Eletronicos,59.5,0,9,9,0,71,62,0,7,26,51,5,3
1003,2024-03-30,Infantil,61.12,0,10,10,0,29,19,0,7,11,57,5,3
1004,2024-03-30,Eletronicos,20.37,0,7,7,0,71,64,0,7,19,58,5,3
1005,2024-03-30,Esporte,33.77,1,18,18,0,44,26,0,5,13,54,5,3
1006,2024-03-30,Infantil,194.49,0,5,5,0,136,131,0,4,11,47,5,3
1007,2024-03-30,Eletronicos,24.31,1,22,22,0,96,74,0,5,24,59,5,3
1008,2024-03-30,Esporte,178.39,1,8,8,0,114,106,0,6,19,55,5,3
1009,2024-03-30,Casa,67.6,0,13,13,0,25,12,0,6,14,55,5,3
1010,2024-03-30,Casa,178.4,0,5,5,0,65,60,0,6,21,46,5,3
1011,2024-03-30,Beleza,49.32,0,0,14,14,0,0,0,5,19,57,5,3
1012,2024-03-30,Eletronicos,22.47,0,9,9,0,25,16,0,5,26,42,5,3
1013,2024-03-30,Eletronicos,83.82,0,6,6,0,7,1,0,7,27,35,5,3
1014,2024-03-30,Beleza,141.02,0,15,15,0,84,69,0,5,12,49,5,3
1015,2024-03-30,Esporte,28.51,0,5,5,0,67,62,0,3,13,43,5,3
1016,2024-03-30,Esporte,32.69,1,22,22,0,115,93,0,2,28,48,5,3
1017,2024-03-30,Eletronicos,22.58,0,10,10,0,107,97,0,3,16,52,5,3
1018,2024-03-30,Casa,45.84,1,6,6,0,74,68,0,7,17,58,5,3
1019,2024-03-30,Esporte,101.16,0,7,7,0,69,62,0,3,25,55,5,3
1020,2024-03-30,Eletronicos,129.54,0,12,12,0,24,12,0,4,24,40,5,3
1021,2024-03-30,Casa,23.51,0,12,12,0,53,41,113,2,25,47,5,3
1022,2024-03-30,Eletronicos,85.03,0,7,7,0,115,108,0,5,23,37,5,3
1023,2024-03-30,Beleza,142.11,0,12,12,0,76,64,0,5,13,52,5,3
1024,2024-03-30,Infantil,69.84,0,4,4,0,43,39,0,5,19,44,5,3
1000,2024-03-31,Eletronicos,151.75,1,21,21,0,34,13,0,6,23,46,6,3
1001,2024-03-31,Infantil,76.06,0,6,6,0,101,95,0,6,25,53,6,3
1002,2024-03-31,Eletronicos,59.48,0,10,10,0,62,52,0,7,26,51,6,3
1003,2024-03-31,Infantil,60.73,0,15,15,0,19,4,0,7,11,57,6,3
1004,2024-03-31,Eletronicos,19.97,0,8,8,0,64,56,111,7,19,58,6,3
1005,2024-03-31,Esporte,31.22,0,13,13,0,26,13,0,5,13,54,6,3
1006,2024-03-31,Infantil,178.61,0,6,6,0,131,125,0,4,11,47,6,3
1007,2024-03-31,Eletronicos,23.27,0,16,16,0,74,58,96,5,24,59,6,3
1008,2024-03-31,Esporte,166.4,0,7,7,0,106,99,0,6,19,55,6,3
1009,2024-03-31,Casa,68.4,0,12,15,3,12,0,0,6,14,55,6,3
1010,2024-03-31,Casa,183.56,1,10,10,0,60,50,0,6,21,46,6,3
1011,2024-03-31,Beleza,49.41,0,15,15,0,104,89,0,5,19,57,6,3
1012,2024-03-31,Eletronicos,22.51,0,9,9,0,16,7,0,5,26,42,6,3
1013,2024-03-31,Eletronicos,81.16,0,1,5,4,1,0,0,7,27,35,6,3
1014,2024-03-31,Beleza,136.82,0,17,17,0,69,52,0,5,12,49,6,3
1015,2024-03-31,Esporte,27.23,0,7,7,0,62,55,0,3,13,43,6,3
1016,2024-03-31,Esporte,29.32,0,17,17,0,93,76,0,2,28,48,6,3
1017,2024-03-31,Eletronicos,22.67,1,12,12,0,97,85,0,3,16,52,6,3
1018,2024-03-31,Casa,43.71,0,7,7,0,68,61,0,7,17,58,6,3
